id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19472402,Condo in New Orleans · Studio · 1 bed · 1 bath,12613718,Matthew & Miranda,,Central City,29.9358,-90.07939,Entire home/apt,106,30,0,,,2,0,0,City registration pending
19475172,Condo in New Orleans · 1 bedroom · 1 bed · 1 bath,12613718,Matthew & Miranda,,Central City,29.93418,-90.08076,Entire home/apt,136,30,0,,,2,0,0,City registration pending
19507196,Home in New Orleans · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,953465,Ben,,Bayou St. John,29.971914291381836,-90.08788299560547,Entire home/apt,66,4,194,2023-08-26,2.72,3,129,46,"21-RSTR-02646, 23-OSTR-06181"
19531128,Rental unit in New Orleans · ★5.0 · Studio · 1 bed · 1 bath,5281642,Anjali,,Treme - Lafitte,29.9654,-90.06689,Entire home/apt,165,30,7,2019-07-07,0.10,1,0,0,18STR-00404
19570382,Home in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 1 bath,137527683,Steven,,Seventh Ward,29.969046372894102,-90.05893567102036,Entire home/apt,200,2,71,2023-08-14,0.96,2,60,1,"20RSTR-32899, 20OSTR-01370"
19594208,Home in New Orleans · ★4.81 · 2 bedrooms · 4 beds · 1 bath,131697237,Patrick,,Tulane - Gravier,29.96283,-90.08715,Entire home/apt,114,3,185,2023-06-26,2.53,1,228,29,"23-RSTR-04251, 23-OSTR-04898"
19638560,Guest suite in New Orleans · ★4.95 · 2 bedrooms · 4 beds · 1 bath,135418598,Alexei,,Marlyville - Fontainbleau,29.95352,-90.11968,Entire home/apt,144,2,117,2023-08-19,1.78,1,78,21,"23-NSTR-15907, 21-OSTR-20046"
19677003,Guest suite in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,1765759,Will,,Seventh Ward,29.96688,-90.06455,Private room,100,30,89,2022-10-31,1.21,1,90,2,"19STR-22823, 19-OSTR-22823"
19678420,Home in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,37615395,Thomas,,Tulane - Gravier,29.96477,-90.08308,Private room,51,1,421,2023-08-27,5.79,3,64,59,"22-RSTR-00465, 22-OSTR-00467"
19711802,Guest suite in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,7877962,Mel,,Leonidas,29.95779,-90.11892,Entire home/apt,91,3,206,2023-05-12,2.78,1,148,26,"23-NSTR-16039, 22-OSTR-19738"
19767997,Home in New Orleans · ★4.90 · 2 bedrooms · 3 beds · 2 baths,139524222,Chad,,Bywater,29.96549,-90.04913,Entire home/apt,240,3,238,2023-08-29,3.19,1,245,41,"17STR-21086, 19-OSTR-0000"
19788488,Rental unit in New Orleans · ★4.85 · 1 bedroom · 1 bed · 1 bath,1350940,Kay,,Treme - Lafitte,29.96560337044999,-90.06672081213839,Entire home/apt,123,3,274,2023-08-14,3.73,10,298,51,"21-RSTR-02455, 23-OSTR-31050"
19789764,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,37615395,Thomas,,Tulane - Gravier,29.96477,-90.08308,Private room,64,1,399,2023-08-27,5.48,3,58,76,"22-RSTR-00465, 22-OSTR-00467"
19824130,Condo in New Orleans · ★4.79 · 1 bedroom · 2 beds · 1 bath,106609975,Li,,Fillmore,30.00615,-90.07389,Entire home/apt,55,30,261,2023-07-29,3.60,1,144,4,19STR-10556
19825443,Condo in New Orleans · ★4.69 · 1 bedroom · 1 bed · 1 bath,30408815,Jeff,,Marigny,29.96474,-90.06158,Entire home/apt,152,30,107,2023-06-03,1.49,1,324,21,"19STR-16371, 19-OSTR-0000"
19826475,Home in New Orleans · ★4.86 · 3 bedrooms · 2 beds · 2 baths,74053683,Robin,,St. Claude,29.969810896456984,-90.03708813340494,Entire home/apt,190,30,95,2021-07-05,1.30,1,88,0,"18STR-14952, 19-OSTR-0000"
19870673,Guesthouse in New Orleans · ★4.99 · 1 bedroom · 2 beds · 1 bath,6625237,Courtney,,Irish Channel,29.92584,-90.07911,Entire home/apt,140,4,156,2023-05-21,2.19,1,68,13,"17STR-15035, 20-OSTR-0102"
19872462,Rental unit in New Orleans · ★4.86 · 2 bedrooms · 4 beds · 1 bath,46017810,Larson And Nathalie,,Mid-City,29.97031,-90.10403,Entire home/apt,96,1,290,2020-03-21,4.06,1,0,0,"19STR-01825, 20-OSTR-0542"
19893803,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,37615395,Thomas,,Tulane - Gravier,29.96477,-90.08308,Private room,53,1,469,2023-09-02,6.40,3,51,84,"21RSTR-01059, 20OSTR-02123"
19909842,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4705501,Cade,,Marlyville - Fontainbleau,29.9423,-90.10981,Entire home/apt,165,30,11,2018-03-11,0.15,1,0,0,17STR-14582
19962242,Rental unit in New Orleans · ★4.98 · 1 bedroom · 2 beds · 1 bath,104907334,Thomas,,Marigny,29.9655,-90.06035,Entire home/apt,68,60,43,2023-05-10,0.59,3,214,2,17STR-08599
19962667,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,16289950,Ginger,,Algiers Point,29.95113,-90.05323,Entire home/apt,69,2,263,2023-08-30,3.66,1,42,58,"17STR-14972, 19-OSTR-0000"
19962754,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,104907334,Thomas,,Marigny,29.96467,-90.06071,Entire home/apt,68,60,37,2022-03-19,0.51,3,358,0,17STR-08600
19982155,Home in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 2 baths,15679064,Kell,,Bayou St. John,29.97378,-90.08872,Entire home/apt,541,2,47,2023-07-15,0.64,1,160,10,"20-RSTR-33206, 19-OSTR-70399"
19991719,Townhouse in New Orleans · ★4.89 · 2 bedrooms · 3 beds · 1 bath,17156334,Heather,,Treme - Lafitte,29.96402,-90.06962,Entire home/apt,184,2,202,2023-07-09,2.84,1,291,29,"21STR-00000, 21-OSTR-0000"
20000786,Guest suite in New Orleans · ★4.83 · Studio · 1 bed · 1 bath,141935711,Jen,,Treme - Lafitte,29.97218,-90.07877,Entire home/apt,75,2,212,2023-08-07,2.92,2,19,33,"19str-20360, 20-OSTR-02668"
20017158,Home in New Orleans · ★4.85 · 3 bedrooms · 3 beds · 2 baths,137713371,Jodi,,Gentilly Terrace,30.00537,-90.04794,Entire home/apt,118,2,188,2023-08-13,2.65,1,161,38,
20033346,Home in New Orleans · ★4.68 · 2 bedrooms · 2 beds · 1 bath,29129590,Rachel,,Mid-City,29.97312,-90.10741,Entire home/apt,85,30,29,2019-08-25,0.39,1,26,0,Pending. Reference # ZVGJ51
20070461,Rental unit in New Orleans · ★4.50 · 3 bedrooms · 4 beds · 1 bath,122380652,Evolve,,East Carrollton,29.94942,-90.12456,Entire home/apt,276,30,8,2021-05-31,0.11,25,0,0,19STR-08484
20074957,Guest suite in New Orleans · ★4.68 · 1 bedroom · 1 bed · 1 private bath,108015623,Carol,,Seventh Ward,29.97284,-90.06823,Private room,75,30,77,2020-01-06,1.04,2,89,0,17STR-15555
20086933,Home in New Orleans · ★4.94 · 3 bedrooms · 5 beds · 2 baths,104907334,Thomas,,Marigny,29.9634,-90.05956,Entire home/apt,135,60,17,2019-05-26,0.24,3,274,0,17STR-08593
20089789,Home in New Orleans · ★4.61 · 1 bedroom · 2 beds · 1 private bath,108015623,Carol,,Seventh Ward,29.97256,-90.06865,Private room,60,30,114,2022-06-06,1.60,2,88,0,17STR-15555
20119724,Home in New Orleans · 2 bedrooms · 3 beds · 1.5 baths,143010900,Woodrow,,Lower Ninth Ward,29.96149,-90.01079,Entire home/apt,128,2,1,2023-08-24,1,1,83,1,"23-cstr-03537, 23-ostr-02816"
20135718,Rental unit in New Orleans · ★4.86 · 3 bedrooms · 4 beds · 1 bath,25399161,Margot,,East Carrollton,29.94827,-90.12533,Entire home/apt,241,30,21,2023-05-11,0.45,1,362,4,"19STR-08484, 20-OSTR-0073"
20168927,Home in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 2 baths,1350940,Kay,,Marigny,29.96441,-90.05818,Entire home/apt,264,3,180,2023-08-20,2.52,10,258,43,"22CSTR-15340, 22-OSTR-22865"
20169090,Condo in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,7431305,Joseph,,Marigny,29.96548,-90.06199,Entire home/apt,245,3,154,2023-07-03,2.16,1,151,24,"20-rstr-20446, 23-ostr-01849"
20193410,Guest suite in New Orleans · ★4.76 · 1 bedroom · 2 beds · 1 bath,48882251,Anne,,Marlyville - Fontainbleau,29.95016,-90.11026,Entire home/apt,170,30,39,2023-05-06,0.53,3,250,4,"19STR-12564, 19-OSTR-1256"
20213950,Home in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,17269622,Arianne,,Bywater,29.9633,-90.04529,Entire home/apt,88,2,180,2023-07-03,2.49,1,85,27,"20-STR-02726, 20-OSTR-02726"
20226780,Home in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,121736410,Herman,,Little Woods,30.02806,-90.01792,Private room,136,30,58,2022-04-28,0.80,2,365,0,17STR-08972
20256320,Home in New Orleans · ★4.77 · 2 bedrooms · 2 beds · 1 bath,144361946,Manuel,,St. Roch,29.9864,-90.05589,Entire home/apt,96,30,111,2021-08-24,1.55,1,365,0,19STR-22837
20280526,Home in New Orleans · ★4.93 · 4 bedrooms · 8 beds · 3.5 baths,105924672,Adam,,East Riverside,29.91846,-90.09977,Entire home/apt,500,2,58,2023-05-23,0.87,1,351,12,"19-CSTR-26688, 19-OSTR-26687"
20307626,Home in New Orleans · ★4.85 · 3 bedrooms · 6 beds · 2 baths,106763,Amay Elisabeth,,Mid-City,29.97851,-90.104,Entire home/apt,172,2,94,2023-07-05,1.30,2,19,10,"19STR-12048, 19-OSTR-12458"
20363611,Cottage in New Orleans · ★4.82 · 3 bedrooms · 3 beds · 1.5 baths,145252436,Letisha,,Behrman,29.94254,-90.03874,Entire home/apt,128,2,201,2023-07-16,2.75,1,159,29,"23-RSTR-04212, 23-OSTR-00846"
20385381,Vacation home in New Orleans · ★4.88 · 3 bedrooms · 4 beds · 2 baths,6868614,Sallie,,St. Claude,29.966680059131267,-90.03386306762695,Entire home/apt,186,3,16,2023-06-19,1.46,1,193,16,"21-RSTR-12252, 21-OSTR-12255"
20387742,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 2 baths,40897513,Jeanie,,Uptown,29.92436,-90.10671,Entire home/apt,292,3,305,2023-08-26,4.16,1,112,28,"23-RSTR-02047, 23-OSTR-02075"
20393534,Condo in New Orleans · ★4.94 · 1 bedroom · 1 bed · 1 bath,36545272,Ben,,French Quarter,29.95985,-90.06539,Entire home/apt,225,30,109,2023-08-05,1.58,5,147,20,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
20403898,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,31178083,Andy,,Central City,29.94321,-90.07922,Entire home/apt,87,3,218,2023-06-15,3.05,4,272,27,"22-RSTR-11970, 22-OSTR-11304"
20439669,Home in New Orleans · ★4.93 · 3 bedrooms · 3 beds · 1 bath,145866474,Thomas & Kevin,,Mid-City,29.97019,-90.10312,Entire home/apt,125,3,221,2023-07-24,3.02,1,84,39,"22-RSTR-22667, 22-OSTR-22610"
20439986,Rental unit in New Orleans · ★4.29 · 3 bedrooms · 3 beds · 1 bath,114558130,Jason,,Holy Cross,29.95966,-90.01841,Entire home/apt,94,30,34,2020-03-15,0.48,1,90,0,"18STR-14739, 18-OSTR-9374"
20454381,Rental unit in New Orleans · 2 bedrooms · 3 beds · 1 bath,9106183,Tim,,West Riverside,29.92024,-90.1139,Entire home/apt,175,30,0,,,1,0,0,City registration pending
20455346,Home in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,142408894,Lori,,City Park,29.97935,-90.09832,Entire home/apt,125,2,93,2023-06-12,1.32,1,93,15,"23-NSTR-13519, 23-OSTR-13278"
20462014,Home in New Orleans · ★4.96 · 3 bedrooms · 5 beds · 2 baths,140286582,Bradley,,Tulane - Gravier,29.96489,-90.08288,Entire home/apt,127,1,206,2023-08-06,2.86,2,163,35,"21-RSTR-07911, 21-OSTR-18781"
20468647,Home in New Orleans · ★4.86 · 4 bedrooms · 5 beds · 3.5 baths,23623763,Juanita,,Irish Channel,29.9239,-90.08329,Entire home/apt,650,2,51,2023-05-28,0.77,2,103,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
20473959,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,40750165,Natalie,,Marigny,29.9647,-90.06127,Entire home/apt,110,31,11,2023-04-13,0.15,1,133,2,17STR-16302
20475890,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 private bath,1218883,Dana,,Marigny,29.96791,-90.06077,Private room,139,3,165,2023-07-05,2.30,1,86,19,"19STR-05031, 19-OSTR-0000"
20491459,Cottage in New Orleans · ★4.87 · 2 bedrooms · 1 bed · 1 bath,146290371,Darrin,,Treme - Lafitte,29.96526,-90.06675,Entire home/apt,115,30,98,2020-02-25,1.34,1,0,0,STR-12448
20503420,Home in New Orleans · ★4.89 · 2 bedrooms · 3 beds · 1 bath,146037128,Evelyn,,Central City,29.9422,-90.09142,Entire home/apt,99,2,171,2023-06-09,2.36,1,127,24,"17STR-16544, 20-OSTR-01512"
20503780,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,34634859,Kevin,,Central City,29.93839,-90.08468,Private room,60,2,180,2021-11-16,2.46,1,0,0,"21-RSTR-06033, 20-OSTR-21665"
20621828,Home in New Orleans · ★4.83 · 2 bedrooms · 2 beds · 1 bath,146744448,Tomy,,Seventh Ward,29.9701,-90.05764,Entire home/apt,111,2,209,2023-08-22,3.09,2,307,55,"22-CSTR-19629, 22-OSTR-19626"
20625666,Condo in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 2 baths,74907357,Annie,,Central Business District,29.95048,-90.0679,Entire home/apt,169,2,202,2023-08-13,2.77,6,250,20,"21-CSTR-14693, 20-OSTR-01161"
20634214,Home in New Orleans · ★4.27 · 3 bedrooms · 4 beds · 2.5 baths,122380652,Evolve,,Read Blvd East,30.0253,-89.95147,Entire home/apt,410,30,11,2021-08-16,0.17,25,361,0,
20634333,Home in New Orleans · ★4.83 · 3 bedrooms · 6 beds · 2 baths,122380652,Evolve,,Lake Catherine,30.13979,-89.7533,Entire home/apt,184,2,23,2023-08-20,0.35,25,334,12,"22-CSTR-20433, 22-OSTR-20184"
20634337,Home in New Orleans · ★4.90 · 3 bedrooms · 4 beds · 2 baths,122380652,Evolve,,Lake Catherine,30.12889,-89.76257,Entire home/apt,184,2,21,2023-08-20,0.36,25,127,10,"22-CSTR-20438, 22-OSTR-20184"
20639499,Home in New Orleans · ★4.97 · 1 bedroom · 2 beds · 1.5 baths,94979498,Greta,,St. Thomas Dev,29.93059,-90.07206,Entire home/apt,80,30,200,2023-01-08,2.75,1,0,9,"19STR-27623, 20-OSTR-1401"
20653443,Home in New Orleans · ★4.92 · 3 bedrooms · 4 beds · 1 bath,122380652,Evolve,,Black Pearl,29.93752,-90.13165,Entire home/apt,191,30,13,2022-05-23,0.18,25,307,0,
20655540,Home in New Orleans · ★4.94 · 2 bedrooms · 2 beds · 1 bath,52367381,MaryClare,,Black Pearl,29.9352,-90.13101,Entire home/apt,59,30,17,2019-10-26,0.23,1,0,0,17STR-16766
20681418,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,127227243,Joseph,,East Carrollton,29.94418,-90.12959,Entire home/apt,110,4,131,2021-04-12,1.83,1,0,0,"21-RSTR-03736, 20-OSTR-01640"
20712737,Home in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,43611619,John,,Bywater,29.96647,-90.04887,Entire home/apt,131,2,293,2023-08-19,4.02,1,136,39,"17STR-13956, 20-OSTR-1351"
20722720,Home in New Orleans · ★4.84 · 2 bedrooms · 2 beds · 1 bath,10181589,Jodi,,St. Roch,29.97122,-90.04978,Entire home/apt,214,1,129,2023-08-21,1.78,1,62,14,"23-STR-00000, 23-OSTR-00000"
20729796,Home in New Orleans · ★4.97 · 3 bedrooms · 3 beds · 2 baths,54894147,Lori,,Marigny,29.96579,-90.05423,Entire home/apt,400,3,86,2023-07-01,1.20,1,170,15,"19STR-18192, 19-OSTR-0000"
20743801,Home in New Orleans · ★4.98 · 3 bedrooms · 4 beds · 3 baths,148560887,Marie,,Dillard,30.00544,-90.06315,Entire home/apt,180,2,60,2023-08-07,0.87,1,170,13,"20RSTR-32705, 20-OSTR-32604"
20785813,Home in New Orleans · 1 bedroom · 1 bed · 1 shared bath,29735765,Elizabeth,,Bayou St. John,29.97173,-90.08889,Private room,41,30,1,2017-09-11,0.01,1,0,0,City registration pending
20803501,Guest suite in New Orleans · ★4.84 · 2 bedrooms · 2 beds · 1 bath,128426379,Emily And Josh,,Bayou St. John,29.97343,-90.08637,Entire home/apt,70,30,140,2020-02-26,1.92,1,0,0,19STR-22575
20810996,Home in New Orleans · ★4.92 · 3 bedrooms · 4 beds · 2 baths,118066442,Bernard,,Mcdonogh,29.943,-90.04913,Entire home/apt,188,3,91,2023-05-29,1.30,1,136,13,"17str-09323, 22-OSTR-60622"
20813878,Rental unit in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,80276347,Patrick,,Mid-City,29.97456,-90.10137,Entire home/apt,108,3,59,2023-07-08,0.87,1,292,19,"20STR-20539, 20-OSTR-20538"
20815637,Rental unit in New Orleans · ★4.76 · 1 bedroom · 2 beds · 1 bath,103441877,Dev,,Lower Garden District,29.94122,-90.07019,Entire home/apt,133,2,154,2023-07-02,2.14,8,266,26,"17STR-17209, 20-OSTR-1949"
20821041,Home in New Orleans · ★5.0 · 3 bedrooms · 2 beds · 2 baths,11005117,Meg,,Seventh Ward,29.97802,-90.07431,Entire home/apt,278,30,4,2019-03-03,0.06,1,0,0,3vwhuk
20828625,Townhouse in New Orleans · ★4.90 · 3 bedrooms · 3 beds · 1 bath,17646500,Brandon,,Irish Channel,29.92447,-90.08183,Entire home/apt,138,1,328,2023-03-13,4.61,1,61,32,"20-RSTR-21474, 20-OSTR-00265"
20842900,Home in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1 bath,75035169,Rachel,,Central City,29.93492,-90.0911,Entire home/apt,101,1,244,2023-08-28,3.42,1,113,38,"17STR-17887, 19-OSTR-7526"
20861270,Home in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1 bath,3169631,Petr,,Marigny,29.96457,-90.05319,Entire home/apt,63,4,87,2023-07-04,1.20,1,37,15,"22-RSTR-13359, 22-OSTR-13388"
20862638,Guest suite in New Orleans · ★4.84 · 1 bedroom · 1 bed · 1 bath,10383689,Via,,Central City,29.93415,-90.088,Entire home/apt,86,1,306,2023-09-03,4.21,1,126,62,"21-RSTR-14779, 21-OSTR-14044"
20872464,Home in New Orleans · ★4.75 · 2 bedrooms · 1 bed · 1 bath,8118306,Eric,,Treme - Lafitte,29.96458,-90.06629,Entire home/apt,152,30,97,2023-04-30,1.34,17,320,14,"19STR-14786, 19-OSTR-0000"
20875560,Home in New Orleans · ★4.87 · 2 bedrooms · 3 beds · 2 baths,8118306,Eric,,Treme - Lafitte,29.96458,-90.0663,Entire home/apt,241,3,99,2023-07-03,1.38,17,301,28,"21-RSTR-07699, 23-OSTR-01371"
20885694,Home in New Orleans · ★4.94 · 2 bedrooms · 2 beds · 1 bath,92828245,Jamie,,Irish Channel,29.924407702001947,-90.07673963093234,Entire home/apt,135,30,86,2023-04-03,1.25,2,180,6,"18STR-11069, 20-OSTR-20493"
20931509,Guest suite in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 private bath,150470854,Manuel,,Broadmoor,29.94815,-90.10664,Private room,99,30,15,2020-02-14,0.21,1,364,0,str-15578
20935184,Home in New Orleans · ★4.91 · 5 bedrooms · 5 beds · 5 baths,9019370,Timothy,,Milan,29.93811,-90.10121,Entire home/apt,478,3,192,2023-07-30,2.77,2,254,44,"17str-17742, 19-OSTR-27448"
20943443,Rental unit in New Orleans · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,90876851,Baronnestreetproperties,,Central Business District,29.94588,-90.07384,Entire home/apt,127,1,250,2023-08-24,3.49,8,276,32,"17STR-17659, 20-OSTR-12345"
20949338,Home in New Orleans · ★4.67 · 1 bedroom · 1 bed · 1 bath,3696990,Mac,,East Carrollton,29.94443,-90.1271,Entire home/apt,69,1,602,2023-08-20,8.86,3,303,91,"21-RSTR-01711, 20-OSTR-00202"
20952925,Home in New Orleans · ★4.96 · 4 bedrooms · 6 beds · 2 baths,140286582,Bradley,,Tulane - Gravier,29.96713,-90.08471,Entire home/apt,220,2,123,2023-05-29,1.73,2,165,24,"20-RSTR-00890, 21-OSTR-18718"
20954704,Home in New Orleans · ★4.25 · 3 bedrooms · 3 beds · 2.5 baths,72731830,Thomas,,Marlyville - Fontainbleau,29.9435,-90.11141,Entire home/apt,189,30,8,2018-03-25,0.11,1,0,0,City registration pending
20998504,Home in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 1 bath,149108972,Christi,,Fairgrounds,29.98467,-90.08631,Entire home/apt,263,30,8,2019-03-29,0.12,1,364,0,17STR-19802
21005476,Home in New Orleans · ★4.90 · 5 bedrooms · 9 beds · 4 baths,323664718,Nichole,,Treme - Lafitte,29.96287,-90.07188,Entire home/apt,412,30,123,2023-08-13,1.74,32,72,29,"22-RSTR-11251, 22-OSTR-06550"
21008078,Guesthouse in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 bath,58189075,Lee & Luis,,Navarre,29.99274736074226,-90.10996064005121,Entire home/apt,89,2,74,2023-07-24,1.03,3,92,4,"20STR-00000, 19-OSTR-0000"
21010100,Rental unit in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,43355152,Libby,,Bayou St. John,29.97829,-90.08744,Entire home/apt,108,2,154,2023-07-03,2.16,1,94,35,"21-RSTR-01103, 21-OSTR-17048"
21015284,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,151330644,Jade,,Marlyville - Fontainbleau,29.95797,-90.11415,Entire home/apt,265,45,14,2020-02-25,0.21,1,85,0,"19STR-22405, 19-OSTR-2240"
21021734,Guest suite in New Orleans · ★4.88 · Studio · 1 bed · 1 bath,58522432,Taylor,,Irish Channel,29.92288,-90.08434,Entire home/apt,94,30,108,2023-03-26,1.51,2,179,2,19STR-20175
21025996,Home in New Orleans · ★4.95 · 2 bedrooms · 2 beds · 1 bath,50834743,Elliot And Monica,,Uptown,29.93324,-90.10396,Entire home/apt,97,30,60,2022-05-10,0.85,1,0,0,"20STR-70707, 20-OSTR-00000"
21046478,Home in New Orleans · ★5.0 · 5 bedrooms · 11 beds · 5.5 baths,151610385,Gary,,Central Business District,29.94593,-90.07228,Entire home/apt,1042,3,6,2023-06-25,0.98,7,85,6,"22-CSTR-05054, 22-OSTR-04066"
21068796,Home in New Orleans · ★4.83 · 3 bedrooms · 4 beds · 3.5 baths,151825403,Elizabeth,,Uptown,29.92304,-90.10292,Entire home/apt,492,3,6,2019-03-18,0.09,3,234,0,"21STR-00959, 21-OSTR-00942"
21080552,Condo in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 2 baths,151825403,Elizabeth,,Uptown,29.92201,-90.10285,Entire home/apt,472,3,6,2019-05-27,0.09,3,243,0,"21STR-00956, 21-OSTR-00942"
